FECHA;ALTITUD;TMEDIA;TMIN;TMAX;DIR;VELMEDIA;RACHA;SOL;PRESMAX;PRESMIN
2018-07-02;151.06666666666666;21.026666666666664;15.906666666666668;26.133333333333333;31.533333333333335;3.246666666666667;9.139999999999999;9.85;995.8399999999999;992.9799999999999
2018-07-03;151.06666666666666;22.513333333333332;16.153333333333332;28.873333333333335;41.46666666666667;3.5200000000000005;9.626666666666667;13.95;995.6200000000001;993.68
2018-07-04;151.06666666666666;20.873333333333335;15.96;25.759999999999998;27.133333333333333;4.746666666666667;11.586666666666668;13.85;998.78;995.04
2018-07-05;151.06666666666666;22.566666666666666;16.613333333333333;28.546666666666667;30.8;3.52;9.68;13.95;999.0;996.26
2018-07-06;151.06666666666666;23.30666666666667;16.673333333333332;29.946666666666665;34.46666666666667;2.5533333333333332;8.033333333333333;13.7;997.1200000000001;994.22
2018-07-07;151.06666666666666;24.60666666666667;17.48;31.759999999999998;24.466666666666665;3.1733333333333333;8.906666666666666;13.75;995.3799999999999;992.6
2018-07-08;151.06666666666666;25.413333333333334;19.240000000000002;31.586666666666666;29.333333333333332;3.0266666666666664;8.473333333333334;13.65;996.6200000000001;993.6600000000001
2018-07-09;151.06666666666666;25.706666666666667;19.56;31.866666666666667;38.46666666666667;2.8666666666666667;8.206666666666667;13.8;996.5799999999999;994.28
2018-07-10;151.06666666666666;23.48;18.6;28.346666666666668;34.333333333333336;3.82;9.473333333333333;10.6;996.9399999999999;994.6600000000001
2018-07-11;159.57142857142858;22.207142857142856;17.764285714285712;26.650000000000002;29.785714285714285;3.742857142857143;9.635714285714286;9.75;995.1200000000001;992.4200000000001
2018-07-12;151.06666666666666;22.06;17.813333333333333;26.333333333333332;23.333333333333332;3.96;9.92;6.800000000000001;994.4399999999999;992.4799999999999
2018-07-13;151.06666666666666;22.19333333333333;17.386666666666667;27.0;23.333333333333332;3.033333333333333;8.833333333333334;9.1;995.82;993.2
2018-07-14;151.06666666666666;21.266666666666666;16.133333333333333;26.426666666666666;36.86666666666667;3.3;9.24;12.65;998.1600000000001;995.1600000000001
2018-07-15;151.06666666666666;20.626666666666665;16.16;25.073333333333334;27.0;4.3933333333333335;11.4;12.85;998.72;996.5
2018-07-16;151.06666666666666;22.366666666666667;16.673333333333332;28.066666666666666;35.46666666666667;3.2533333333333334;9.206666666666667;13.6;998.5600000000001;994.1
2018-07-17;151.06666666666666;23.92;16.606666666666666;31.233333333333334;22.866666666666667;2.9266666666666667;9.273333333333333;13.3;994.4;990.36
2018-07-18;151.06666666666666;23.69333333333333;17.68;29.720000000000002;25.6;2.8866666666666663;7.913333333333333;13.6;993.8399999999999;991.64
2018-07-19;151.06666666666666;23.493333333333332;16.953333333333333;30.06;30.866666666666667;3.0;8.386666666666667;11.899999999999999;994.36;992.4799999999999
2018-07-20;151.06666666666666;23.673333333333336;18.246666666666666;29.086666666666666;25.133333333333333;3.7666666666666666;10.426666666666668;13.149999999999999;994.0799999999999;992.0
2018-07-21;151.06666666666666;23.71333333333333;17.913333333333334;29.473333333333336;35.666666666666664;3.2133333333333334;8.986666666666668;13.4;993.6200000000001;990.54
2018-07-22;151.06666666666666;23.19333333333333;16.913333333333334;29.466666666666665;30.866666666666667;2.493333333333333;7.7;12.100000000000001;993.1200000000001;990.1600000000001
2018-07-23;151.06666666666666;23.913333333333334;17.766666666666666;30.06;22.8;3.4133333333333336;9.686666666666667;13.3;994.0200000000001;992.1600000000001
2018-07-24;151.06666666666666;23.326666666666664;17.253333333333334;29.386666666666667;26.066666666666666;3.2199999999999998;8.58;12.5;994.36;992.1600000000001
2018-07-25;151.06666666666666;23.12857142857143;16.928571428571427;29.321428571428573;36.06666666666667;3.6;9.113333333333333;12.100000000000001;993.7;991.5600000000001
2018-07-26;151.06666666666666;23.073333333333334;16.913333333333334;29.21333333333333;27.266666666666666;2.966666666666667;8.139999999999999;13.350000000000001;993.2;990.76
