FECHA;ALTITUD;TMEDIA;TMIN;TMAX;DIR;VELMEDIA;RACHA;SOL;PRESMAX;PRESMIN
2021-12-23;578.8888888888889;6.722222222222222;4.5;8.955555555555556;16.833333333333332;3.6999999999999997;11.633333333333333;0.9;959.25;954.7
2021-12-24;578.8888888888889;8.61111111111111;7.033333333333333;10.211111111111112;42.833333333333336;3.216666666666667;9.5;0.45;954.75;946.7
2021-12-25;578.8888888888889;7.844444444444444;5.066666666666666;10.600000000000001;20.0;2.033333333333333;8.716666666666667;0.1;948.8;945.95
2021-12-26;578.8888888888889;8.277777777777779;4.033333333333333;12.577777777777778;47.333333333333336;2.9;10.700000000000001;1.75;951.1500000000001;946.5999999999999
2021-12-27;578.8888888888889;11.733333333333333;9.466666666666667;13.955555555555556;23.166666666666668;5.033333333333333;17.51666666666667;3.3499999999999996;953.95;946.0999999999999
2021-12-28;578.8888888888889;11.866666666666667;8.977777777777778;14.755555555555556;26.166666666666668;4.0;13.9;1.2000000000000002;962.8;953.95
2021-12-29;578.8888888888889;10.911111111111111;6.111111111111111;15.711111111111112;49.5;3.033333333333333;9.116666666666667;6.35;964.9000000000001;962.6
2021-12-30;578.8888888888889;10.466666666666667;3.855555555555556;17.07777777777778;46.333333333333336;2.1333333333333333;7.183333333333334;8.35;964.7;962.9000000000001
2021-12-31;578.8888888888889;11.544444444444444;5.155555555555555;17.9;22.5;3.1500000000000004;8.916666666666666;8.05;967.55;964.2
2022-01-01;578.8888888888889;10.866666666666667;5.366666666666667;16.37777777777778;19.0;1.9833333333333334;8.333333333333334;7.65;968.6;966.25
2022-01-02;578.8888888888889;10.488888888888889;4.522222222222222;16.455555555555556;49.0;2.183333333333333;8.466666666666667;4.5;968.7;966.4000000000001
2022-01-03;578.8888888888889;9.3;3.377777777777778;15.255555555555553;58.333333333333336;2.8666666666666667;12.266666666666666;6.800000000000001;967.9;956.55
2022-01-04;578.8888888888889;9.222222222222221;4.033333333333333;14.455555555555556;43.166666666666664;3.466666666666667;15.766666666666666;2.9000000000000004;956.8;948.8
2022-01-05;578.8888888888889;3.6222222222222222;0.6444444444444445;6.611111111111111;30.833333333333332;1.5;10.6;3.1;960.25;956.3
2022-01-06;578.8888888888889;2.766666666666667;-1.0666666666666667;6.6;23.5;1.3166666666666667;5.566666666666666;8.1;963.35;960.1
2022-01-07;578.8888888888889;5.911111111111111;3.8666666666666663;7.944444444444445;33.0;3.0666666666666664;10.566666666666668;1.9500000000000002;969.65;963.1
2022-01-08;578.8888888888889;4.711111111111111;1.1444444444444446;8.277777777777779;48.166666666666664;2.9166666666666665;10.133333333333333;6.5;969.3;960.8
2022-01-09;578.8888888888889;8.255555555555555;5.222222222222222;11.277777777777779;28.833333333333332;2.8000000000000003;10.2;0.0;961.0;957.6
