FECHA;ALTITUD;TMEDIA;TMIN;TMAX;DIR;VELMEDIA;RACHA;SOL;PRESMAX;PRESMIN
2014-04-01;885.6666666666666;11.863636363636363;7.509090909090909;16.227272727272727;18.3;5.4818181818181815;17.380000000000003;5.2;914.65;908.125
2014-04-02;885.6666666666666;9.254545454545454;6.027272727272727;12.518181818181818;17.7;3.2600000000000002;14.0;0.3;908.325;903.575
2014-04-03;885.6666666666666;7.5636363636363635;4.3;10.863636363636363;28.0;3.2;10.77;1.525;915.85;905.15
2014-04-04;885.6666666666666;7.009090909090909;3.1545454545454548;10.836363636363636;32.8;3.81;11.3;4.4;922.65;915.85
2014-04-05;885.6666666666666;12.5;7.8909090909090915;17.09090909090909;33.1;2.25;7.81;3.5;925.925;922.325
2014-04-06;885.6666666666666;13.658333333333333;6.691666666666666;20.625;32.09090909090909;2.709090909090909;8.972727272727273;10.2;925.95;922.5
2014-04-07;885.6666666666666;14.083333333333334;6.5249999999999995;21.616666666666664;31.727272727272727;3.309090909090909;12.236363636363636;10.6;925.5500000000001;921.825
2014-04-08;885.6666666666666;11.216666666666667;5.5;16.958333333333332;22.09090909090909;3.8545454545454545;8.781818181818181;8.15;928.675;925.45
2014-04-09;885.6666666666666;13.15;3.6333333333333333;22.65833333333333;27.363636363636363;2.0818181818181816;7.945454545454546;10.175;928.35;923.4
2014-04-10;885.6666666666666;15.6;7.375;23.833333333333332;20.09090909090909;3.2363636363636363;16.172727272727272;6.65;925.175;919.525
2014-04-11;885.6666666666666;11.65;6.516666666666667;16.783333333333335;13.727272727272727;3.9545454545454546;10.854545454545455;7.8;921.65;918.425
2014-04-12;885.6666666666666;9.825;4.341666666666667;15.266666666666666;20.181818181818183;3.8909090909090907;10.172727272727274;5.525;925.525;919.875
2014-04-13;885.6666666666666;12.441666666666668;4.108333333333333;20.75;23.181818181818183;2.4;7.845454545454545;10.575;927.15;923.275
2014-04-14;885.6666666666666;13.383333333333333;4.75;22.016666666666666;28.272727272727273;2.0545454545454547;6.863636363636363;9.275;924.5;919.975
2014-04-15;885.6666666666666;15.366666666666667;8.9;21.825;18.272727272727273;1.5636363636363635;9.590909090909092;6.8;922.825;919.85
2014-04-16;885.6666666666666;15.316666666666668;6.791666666666667;23.84166666666667;21.181818181818183;1.9909090909090907;7.645454545454545;10.925;924.5250000000001;922.075
2014-04-17;885.6666666666666;14.625;6.708333333333333;22.558333333333334;13.9;2.5545454545454547;8.93;11.25;925.325;922.7
2014-04-18;885.6666666666666;13.258333333333333;3.2583333333333333;23.266666666666666;20.818181818181817;2.109090909090909;8.545454545454545;11.75;923.525;917.35
2014-04-19;885.6666666666666;12.781818181818181;4.945454545454545;20.62727272727273;21.6;2.66;10.78;9.15;917.675;907.9
2014-04-20;885.6666666666666;9.027272727272727;5.854545454545455;12.20909090909091;25.3;2.52;8.82;2.025;909.3;907.25
2014-04-21;885.6666666666666;10.145454545454545;5.2;15.072727272727274;22.1;1.98;9.42;3.4000000000000004;913.175;907.025
2014-04-22;885.6666666666666;9.68;5.1899999999999995;14.180000000000001;32.77777777777778;3.088888888888889;10.244444444444445;3.6500000000000004;930.8000000000001;922.1
2014-04-23;885.6666666666666;11.05;5.89;16.2;24.0;3.3;11.211111111111112;4.55;934.1333333333332;930.4333333333334
2014-04-24;885.6666666666666;9.67;4.57;14.74;34.44444444444444;3.8777777777777778;13.944444444444445;3.675;933.0666666666666;926.1999999999999
2014-04-25;885.6666666666666;8.218181818181817;2.481818181818182;13.954545454545455;24.666666666666668;4.1;12.488888888888889;8.4;925.15;921.475
2014-04-26;885.6666666666666;10.233333333333333;5.158333333333333;15.275;32.72727272727273;4.627272727272727;15.045454545454545;2.075;923.55;918.3
2014-04-27;885.6666666666666;8.675;2.1416666666666666;15.191666666666668;26.181818181818183;3.5454545454545454;10.700000000000001;9.65;923.075;921.25
2014-04-28;885.6666666666666;11.333333333333334;5.391666666666667;17.275000000000002;25.181818181818183;3.090909090909091;10.090909090909092;4.25;922.425;920.2
2014-04-29;885.6666666666666;11.733333333333334;5.833333333333333;17.599999999999998;28.272727272727273;2.481818181818182;8.945454545454545;6.375;922.2;920.05
2014-04-30;885.6666666666666;12.841666666666667;7.466666666666666;18.2;29.90909090909091;1.8727272727272726;7.527272727272727;7.05;922.075;920.15
2014-05-01;885.6666666666666;12.475;6.716666666666666;18.224999999999998;20.272727272727273;2.809090909090909;10.045454545454545;9.4;924.45;921.0
2014-05-02;885.6666666666666;9.233333333333333;5.3;13.158333333333333;17.363636363636363;4.3999999999999995;11.772727272727273;7.925;927.15;924.0
2014-05-03;885.6666666666666;9.275;3.7416666666666667;14.85;25.09090909090909;4.345454545454545;12.281818181818181;9.775;926.275;923.0
2014-05-04;885.6666666666666;10.491666666666667;0.5750000000000001;20.425;14.090909090909092;2.4454545454545453;7.254545454545454;12.15;923.725;918.425
2014-05-05;885.6666666666666;14.266666666666666;3.8333333333333335;24.650000000000002;19.1;1.9181818181818182;7.92;11.525;919.625;916.825
2014-05-06;885.6666666666666;15.65;9.308333333333334;21.991666666666664;34.09090909090909;2.709090909090909;9.418181818181818;2.875;922.525;918.675
2014-05-07;885.6666666666666;14.958333333333334;8.1;21.816666666666666;31.90909090909091;2.854545454545455;8.018181818181818;10.275;924.975;922.025
2014-05-08;885.6666666666666;15.9;8.35;23.400000000000002;19.636363636363637;2.972727272727272;9.9;10.5;926.175;923.525
2014-05-09;885.6666666666666;15.049999999999999;7.566666666666666;22.53333333333333;16.545454545454547;2.9545454545454546;8.209090909090909;11.05;927.4;925.425
