FECHA;ALTITUD;TMEDIA;TMIN;TMAX;DIR;VELMEDIA;RACHA;SOL;PRESMAX;PRESMIN
2017-05-31;382.4166666666667;20.9;16.125;25.666666666666668;20.77777777777778;4.266666666666667;11.666666666666666;12.850000000000001;994.0333333333333;991.1999999999999
2017-06-01;382.4166666666667;22.5;17.766666666666666;27.224999999999998;40.22222222222222;4.666666666666667;11.511111111111111;10.3;994.3666666666667;991.3333333333334
2017-06-02;416.90909090909093;22.845454545454547;17.88181818181818;27.8;22.555555555555557;3.855555555555556;10.077777777777778;11.45;988.5799999999999;984.9200000000001
2017-06-03;382.4166666666667;22.558333333333334;18.491666666666667;26.633333333333336;34.77777777777778;2.6222222222222222;8.766666666666667;11.55;991.9833333333332;988.5500000000001
2017-06-04;382.4166666666667;21.208333333333332;17.375;25.083333333333332;21.88888888888889;2.8;9.855555555555556;7.8;991.6333333333333;987.9833333333332
2017-06-05;382.4166666666667;21.441666666666666;16.416666666666668;26.5;27.0;3.2222222222222223;9.68888888888889;13.6;991.5166666666668;988.7333333333332
2017-06-06;382.4166666666667;22.108333333333334;16.791666666666668;27.40833333333333;27.11111111111111;3.0555555555555554;9.011111111111111;12.75;991.35;988.5666666666666
2017-06-07;382.4166666666667;22.849999999999998;17.808333333333334;27.90833333333333;18.77777777777778;4.855555555555556;11.933333333333334;12.7;994.2666666666668;990.8000000000001
2017-06-08;382.4166666666667;23.741666666666664;18.491666666666667;29.016666666666666;20.88888888888889;4.677777777777778;11.855555555555556;11.8;992.6833333333334;989.0
2017-06-09;382.4166666666667;22.65833333333333;18.825;26.508333333333336;31.88888888888889;2.5;7.2444444444444445;6.35;992.7833333333333;989.2333333333332
2017-06-10;382.4166666666667;22.96666666666667;18.658333333333335;27.25;42.888888888888886;3.322222222222222;8.955555555555556;10.149999999999999;993.8333333333334;991.4499999999999
2017-06-11;382.4166666666667;23.325;18.333333333333332;28.325;40.22222222222222;2.5555555555555554;8.733333333333333;12.8;993.3333333333334;990.8000000000001
2017-06-12;382.4166666666667;24.099999999999998;18.5;29.724999999999998;25.666666666666668;3.388888888888889;10.255555555555555;12.7;992.1666666666666;988.4
2017-06-13;382.4166666666667;25.108333333333334;19.95;30.275000000000002;39.55555555555556;3.466666666666667;10.177777777777777;12.45;989.3833333333333;986.6666666666666
2017-06-14;382.4166666666667;25.21666666666667;20.241666666666667;30.191666666666666;25.333333333333332;2.1555555555555554;7.355555555555556;12.05;990.5333333333333;987.9333333333334
2017-06-15;382.4166666666667;25.96666666666667;21.316666666666666;30.625;39.666666666666664;2.233333333333333;7.655555555555556;11.35;993.9499999999999;989.25
2017-06-16;382.4166666666667;27.016666666666666;21.675;32.358333333333334;29.555555555555557;3.4222222222222225;10.5;12.5;994.9499999999999;992.0666666666666
2017-06-17;382.4166666666667;26.833333333333332;21.491666666666664;32.141666666666666;33.22222222222222;3.6666666666666665;9.81111111111111;12.2;994.5166666666668;989.6833333333334
2017-06-18;382.4166666666667;26.675;21.733333333333334;31.616666666666664;31.11111111111111;3.5444444444444443;9.6;9.649999999999999;992.1999999999999;988.8166666666666
2017-06-19;382.4166666666667;25.95;21.616666666666664;30.266666666666666;30.444444444444443;4.477777777777778;10.944444444444445;10.25;994.2333333333332;990.7166666666667
