FECHA;ALTITUD;TMEDIA;TMIN;TMAX;DIR;VELMEDIA;RACHA;SOL;PRESMAX;PRESMIN
2016-06-19;286.1388888888889;20.938888888888886;16.905555555555555;24.97222222222222;28.08823529411765;4.552941176470589;10.505882352941176;11.266666666666666;1020.2625;1017.5875
2016-06-20;286.1388888888889;21.969444444444445;17.983333333333334;25.966666666666665;29.029411764705884;5.188235294117647;11.799999999999999;12.033333333333333;1018.375;1013.4125
2016-06-21;286.1388888888889;22.73888888888889;18.686111111111114;26.791666666666668;26.558823529411764;4.382352941176471;10.591176470588236;11.816666666666668;1014.2125;1010.2
2016-06-22;286.1388888888889;22.517142857142858;18.097142857142856;26.954285714285714;22.424242424242426;3.7441176470588236;10.275757575757577;9.716666666666667;1012.7625;1009.8
2016-06-23;286.1388888888889;24.558333333333334;19.505555555555556;29.619444444444444;20.441176470588236;3.5264705882352945;11.514705882352942;10.016666666666667;1012.7375;1010.0625
2016-06-24;286.1388888888889;25.275;21.191666666666666;29.380555555555556;23.852941176470587;4.770588235294118;12.661764705882353;10.233333333333333;1013.125;1010.65
2016-06-25;286.1388888888889;23.616666666666667;20.202777777777776;27.016666666666666;18.11764705882353;5.555882352941176;13.426470588235293;8.549999999999999;1015.1875;1011.1625
2016-06-26;286.1388888888889;21.805555555555557;18.836111111111112;24.772222222222222;25.970588235294116;5.564705882352941;12.876470588235295;8.733333333333333;1016.9;1014.4
2016-06-27;286.1388888888889;21.15;18.044444444444444;24.24722222222222;24.65625;4.818181818181818;12.265625;6.0;1016.5;1013.4875
2016-06-28;286.1388888888889;21.33888888888889;17.950000000000003;24.716666666666665;30.08823529411765;4.1000000000000005;10.758823529411766;6.883333333333333;1014.75;1012.45
2016-06-29;286.1388888888889;21.680555555555557;18.680555555555557;24.677777777777777;24.08823529411765;4.047058823529412;10.085294117647058;3.5833333333333335;1016.5125;1013.425
2016-06-30;300.18918918918916;21.931428571428572;18.762857142857143;25.102857142857143;22.08823529411765;4.958823529411765;11.405882352941177;8.299999999999999;1018.0857142857143;1014.5428571428572
2016-07-01;300.18918918918916;21.455555555555556;18.188888888888886;24.716666666666665;21.82857142857143;5.154285714285715;12.53142857142857;8.799999999999999;1018.5875;1016.6625
2016-07-02;307.0;20.76388888888889;17.805555555555557;23.730555555555554;26.37142857142857;5.34;12.714285714285714;3.9;1017.8625;1015.2375
2016-07-03;307.0;21.336111111111112;18.211111111111112;24.458333333333332;29.058823529411764;4.385714285714286;11.161764705882353;5.3500000000000005;1017.0124999999999;1014.6875
2016-07-04;307.0;21.38611111111111;18.244444444444444;24.51388888888889;26.62857142857143;4.045714285714285;9.882857142857143;7.6000000000000005;1016.6875;1014.3125
2016-07-05;307.0;21.46388888888889;17.99722222222222;24.927777777777777;26.742857142857144;3.974285714285714;10.17142857142857;7.516666666666667;1016.9125;1014.7125
2016-07-06;300.18918918918916;21.26111111111111;18.26111111111111;24.258333333333333;23.428571428571427;4.602777777777778;11.92;4.483333333333333;1016.525;1014.2
2016-07-07;300.18918918918916;21.232432432432432;18.254054054054052;24.221621621621622;21.77777777777778;5.65;13.677777777777777;5.166666666666667;1016.2125;1013.9125
2016-07-08;300.18918918918916;22.05135135135135;18.605405405405406;25.48378378378378;32.166666666666664;5.241666666666666;12.497222222222222;8.033333333333333;1015.8;1013.3375
2016-07-09;300.18918918918916;22.975675675675678;19.02162162162162;26.92972972972973;22.52777777777778;4.833333333333333;11.675;11.233333333333334;1015.6125;1012.9375
2016-07-10;315.6;23.111428571428572;19.257142857142856;26.957142857142856;25.205882352941178;4.809090909090909;12.341176470588236;10.566666666666666;1014.1;1011.5
2016-07-11;307.0;22.48235294117647;19.447058823529414;25.53529411764706;26.393939393939394;5.642424242424242;13.815151515151515;5.34;1013.8000000000001;1011.5666666666666
2016-07-12;307.0;23.945714285714285;20.27714285714286;27.611428571428572;25.34285714285714;6.631428571428572;14.502857142857144;11.4;1012.6125;1009.625
2016-07-13;307.0;24.413888888888888;20.65277777777778;28.16111111111111;23.057142857142857;6.022857142857143;13.282857142857145;9.933333333333334;1012.475;1010.175
2016-07-14;307.0;25.419444444444444;20.98888888888889;29.833333333333332;22.257142857142856;5.102857142857142;11.637142857142857;10.950000000000001;1012.1625;1009.15
2016-07-15;315.34285714285716;25.24;21.074285714285715;29.39428571428571;29.823529411764707;4.852941176470588;12.702941176470588;10.783333333333333;1011.7142857142857;1008.7714285714285
2016-07-16;308.1111111111111;25.771428571428572;21.04;30.494285714285713;23.428571428571427;4.448571428571428;12.1;11.85;1012.9428571428572;1009.9714285714286
2016-07-17;308.1111111111111;24.305882352941175;20.170588235294115;28.429411764705883;27.02857142857143;4.831428571428571;11.594285714285714;11.483333333333334;1012.8571428571429;1008.9285714285714
2016-07-18;308.1111111111111;24.377142857142857;20.162857142857145;28.58857142857143;29.571428571428573;4.208571428571428;10.685714285714285;10.683333333333332;1011.3714285714286;1008.6428571428571
2016-07-19;307.0;24.32857142857143;20.502857142857142;28.16857142857143;16.03030303030303;4.402941176470588;11.936363636363636;8.3;1012.8285714285714;1008.2714285714285
2016-07-20;307.0;25.52857142857143;21.014285714285716;30.02857142857143;17.636363636363637;3.9181818181818184;12.715151515151517;4.866666666666666;1012.4833333333332;1010.2166666666667
2016-07-21;307.0;26.02777777777778;21.769444444444446;30.261111111111113;25.857142857142858;4.408571428571429;11.382857142857144;8.716666666666667;1013.275;1010.5625
2016-07-22;307.0;25.155555555555555;21.430555555555557;28.880555555555556;21.571428571428573;6.0;13.754285714285714;10.9;1013.45;1011.4125
2016-07-23;315.6;23.42;20.38285714285714;26.462857142857143;23.58823529411765;5.55;12.282352941176471;7.433333333333334;1012.925;1009.8625
2016-07-24;307.0;24.311111111111114;20.12777777777778;28.497222222222224;27.37142857142857;4.717142857142857;10.991428571428571;9.883333333333333;1010.7625;1007.8875
2016-07-25;315.34285714285716;26.014285714285716;20.985714285714284;31.02285714285714;22.470588235294116;3.261764705882353;9.976470588235294;9.166666666666666;1011.9857142857144;1008.6
2016-07-26;324.3235294117647;26.726470588235294;22.108823529411765;31.344117647058823;17.96969696969697;3.6666666666666665;11.093939393939394;7.716666666666666;1015.4499999999999;1011.4666666666667
2016-07-27;308.1111111111111;26.04857142857143;21.49142857142857;30.611428571428576;24.457142857142856;5.4;13.44;9.833333333333334;1015.1428571428571;1012.3285714285714
2016-07-28;300.18918918918916;23.658823529411762;20.241176470588236;27.076470588235296;26.0;6.050000000000001;14.283333333333335;7.866666666666666;1014.225;1011.275
2016-07-29;300.18918918918916;23.383333333333333;20.38611111111111;26.38888888888889;12.472222222222221;5.544444444444444;12.777777777777779;5.1;1013.725;1010.8874999999999
2016-07-30;300.18918918918916;23.575000000000003;20.1;27.049999999999997;19.97222222222222;5.466666666666666;13.266666666666667;2.233333333333333;1014.0625;1010.5625
2016-07-31;300.18918918918916;24.75277777777778;21.380555555555556;28.108333333333334;30.166666666666668;5.702777777777778;13.077777777777778;7.533333333333334;1014.0375;1011.125
2016-08-01;300.18918918918916;24.34;20.968571428571426;27.717142857142857;29.352941176470587;5.7;12.770588235294117;8.7;1014.842857142857;1012.2142857142857
2016-08-02;300.18918918918916;23.677777777777777;20.427777777777777;26.947222222222223;25.314285714285713;6.091428571428571;12.931428571428572;9.766666666666667;1014.55;1012.225
2016-08-03;300.18918918918916;23.325714285714284;20.10571428571429;26.545714285714286;26.647058823529413;5.671428571428572;12.844117647058823;8.049999999999999;1013.9375;1009.8375
2016-08-04;300.18918918918916;25.28918918918919;20.635135135135137;29.964864864864865;19.742857142857144;4.722857142857143;13.457142857142857;9.633333333333333;1011.1;1007.3875
2016-08-05;300.18918918918916;29.213513513513515;23.535135135135135;34.883783783783784;13.371428571428572;4.251428571428572;13.302857142857144;11.233333333333334;1011.2625;1007.0125
2016-08-06;300.18918918918916;27.764864864864865;22.616216216216216;32.91891891891892;28.942857142857143;3.8857142857142857;11.3;9.416666666666666;1013.85;1009.9875000000001
2016-08-07;300.18918918918916;24.02972972972973;20.743243243243242;27.318918918918918;27.857142857142858;4.828571428571428;11.76;9.633333333333335;1013.5125;1010.1875
2016-08-08;300.18918918918916;24.36216216216216;20.41351351351351;28.30810810810811;21.62857142857143;3.8114285714285714;10.914285714285715;9.6;1010.65;1007.25
2016-08-09;300.18918918918916;27.242857142857144;21.417142857142856;33.05428571428572;16.88235294117647;3.297142857142857;11.605882352941178;9.440000000000001;1009.375;1006.1875
2016-08-10;300.18918918918916;29.18648648648649;23.613513513513514;34.75405405405406;14.342857142857143;5.371428571428571;13.80857142857143;10.116666666666667;1009.4;1005.7875
2016-08-11;300.18918918918916;26.319444444444443;21.799999999999997;30.83888888888889;20.942857142857143;4.345714285714285;13.314285714285715;10.683333333333332;1012.325;1008.3125
2016-08-12;300.18918918918916;24.656756756756756;20.82972972972973;28.45945945945946;22.314285714285713;3.825714285714286;12.051428571428572;10.616666666666665;1014.8;1011.5375
2016-08-13;300.18918918918916;24.05135135135135;20.42972972972973;27.69189189189189;23.37142857142857;4.951428571428572;13.442857142857143;10.183333333333334;1014.3125;1011.9
2016-08-14;300.18918918918916;23.245945945945948;19.813513513513513;26.66756756756757;27.62857142857143;4.7628571428571425;12.17142857142857;7.366666666666667;1013.4375;1009.875
2016-08-15;308.1111111111111;23.83888888888889;20.630555555555556;27.038888888888888;16.529411764705884;4.988235294117647;12.299999999999999;7.55;1012.2428571428571;1009.7142857142857
2016-08-16;308.1111111111111;24.294444444444444;20.797222222222224;27.808333333333334;27.147058823529413;4.5058823529411764;10.920588235294119;6.800000000000001;1013.5714285714286;1009.7857142857143
