FECHA;INDICATIVO;NOMBRE;PROVINCIA;ALTITUD;TMEDIA;PRECIPITACION;TMIN;HORATMIN;TMAX;HORATMAX;DIR;VELMEDIA;RACHA;HORARACHA;SOL;PRESMAX;HORAPRESMAX;PRESMIN;HORAPRESMIN
2023-10-16;5511;PRADOLLANO, PARQUE NACIONAL SIERRA NEVADA;GRANADA;3092;3.6;;0.5;06:00;6.7;15:20;22;6.4;21.1;23:40;;703.6;00;701.3;24
2023-10-17;5511;PRADOLLANO, PARQUE NACIONAL SIERRA NEVADA;GRANADA;3092;3.6;;2.1;23:40;5.2;16:10;22;16.7;37.5;23:00;;701.7;11;697.5;23
2023-10-18;5511;PRADOLLANO, PARQUE NACIONAL SIERRA NEVADA;GRANADA;3092;3.4;;0.2;07:50;6.5;14:30;21;11.1;30.3;00:30;;702.0;11;697.9;00
2023-10-19;5511;PRADOLLANO, PARQUE NACIONAL SIERRA NEVADA;GRANADA;3092;2.2;;-2.2;23:30;6.7;12:20;21;19.2;39.2;76:30;;;;;
2023-10-20;5511;PRADOLLANO, PARQUE NACIONAL SIERRA NEVADA;GRANADA;3092;-4.8;;-7.9;05:10;-1.7;00:10;;;;;;;;;
2023-10-21;5511;PRADOLLANO, PARQUE NACIONAL SIERRA NEVADA;GRANADA;3092;-4.3;;-8.4;07:00;-0.2;20:20;;;;;;695.4;19;693.4;04
2023-10-22;5511;PRADOLLANO, PARQUE NACIONAL SIERRA NEVADA;GRANADA;3092;0.0;;-2.2;01:00;2.3;07:40;19;13.6;36.1;80:20;;;;;
2023-10-23;5511;PRADOLLANO, PARQUE NACIONAL SIERRA NEVADA;GRANADA;3092;-2.0;;-4.6;23:30;0.7;01:10;19;10.6;23.3;13:40;;698.4;22;694.5;00
2023-10-24;5511;PRADOLLANO, PARQUE NACIONAL SIERRA NEVADA;GRANADA;3092;-2.8;;-6.9;08:00;1.3;22:30;24;1.7;11.9;22:10;;703.2;22;697.6;01
2023-10-25;5511;PRADOLLANO, PARQUE NACIONAL SIERRA NEVADA;GRANADA;3092;3.2;;-0.3;12:00;6.8;21:40;28;4.7;13.9;00:30;;706.1;21;702.0;03
2023-10-26;5511;PRADOLLANO, PARQUE NACIONAL SIERRA NEVADA;GRANADA;3092;2.8;;0.4;15:50;5.3;00:50;28;8.6;22.2;17:00;;705.1;00;700.1;19
2023-10-27;5511;PRADOLLANO, PARQUE NACIONAL SIERRA NEVADA;GRANADA;3092;-0.2;;-3.7;05:00;3.4;14:50;27;8.3;20.3;01:30;;700.8;Varias;699.2;04
2023-10-28;5511;PRADOLLANO, PARQUE NACIONAL SIERRA NEVADA;GRANADA;3092;1.6;;-0.1;02:40;3.4;15:00;21;8.3;15.0;18:50;;699.9;Varias;698.3;17
2023-10-29;5511;PRADOLLANO, PARQUE NACIONAL SIERRA NEVADA;GRANADA;3092;0.2;;-3.2;23:59;3.6;16:00;19;11.4;25.0;23:50;;698.6;00;693.9;24
2023-10-30;5511;PRADOLLANO, PARQUE NACIONAL SIERRA NEVADA;GRANADA;3092;-2.8;;-6.7;18:30;1.1;23:10;20;8.6;33.6;01:40;;700.3;Varias;691.4;02
2023-10-31;5511;PRADOLLANO, PARQUE NACIONAL SIERRA NEVADA;GRANADA;3092;0.2;;-1.7;12:00;2.1;06:30;24;12.8;27.2;17:30;;701.9;08;698.8;Varias
2023-11-01;5511;PRADOLLANO, PARQUE NACIONAL SIERRA NEVADA;GRANADA;3092;0.5;;-2.2;03:50;3.2;12:00;22;6.9;16.4;23:59;;705.6;11;700.7;00
2023-11-02;5511;PRADOLLANO, PARQUE NACIONAL SIERRA NEVADA;GRANADA;3092;-1.4;;-5.5;23:59;2.8;15:40;28;16.4;33.1;17:00;;703.7;00;695.4;20
2023-11-03;5511;PRADOLLANO, PARQUE NACIONAL SIERRA NEVADA;GRANADA;3092;-4.8;;-8.9;03:30;-0.6;22:50;29;6.9;20.3;13:40;;699.4;22;695.1;03
2023-11-04;5511;PRADOLLANO, PARQUE NACIONAL SIERRA NEVADA;GRANADA;3092;;;;;;;27;11.1;25.8;82:50;;;;;
2023-11-05;5511;PRADOLLANO, PARQUE NACIONAL SIERRA NEVADA;GRANADA;3092;-0.8;;-5.0;03:00;3.4;13:30;99;9.7;21.1;00:20;;699.1;11;696.0;02
2023-11-06;5511;PRADOLLANO, PARQUE NACIONAL SIERRA NEVADA;GRANADA;3092;-2.8;;-6.2;22:50;0.6;;22;4.2;15.8;00:20;;700.2;21;697.6;04
2023-11-07;5511;PRADOLLANO, PARQUE NACIONAL SIERRA NEVADA;GRANADA;3092;-3.8;;-8.0;07:00;0.4;13:40;21;2.8;8.3;01:30;;704.8;23;699.8;01
2023-11-08;5511;PRADOLLANO, PARQUE NACIONAL SIERRA NEVADA;GRANADA;3092;-0.1;;-1.8;00:30;1.6;13:40;22;4.2;9.2;17:30;;705.6;09;704.0;Varias
2023-11-09;5511;PRADOLLANO, PARQUE NACIONAL SIERRA NEVADA;GRANADA;3092;1.7;;-0.9;11:20;4.3;20:30;29;5.0;11.1;08:10;;705.6;Varias;703.5;Varias
2023-11-10;5511;PRADOLLANO, PARQUE NACIONAL SIERRA NEVADA;GRANADA;3092;1.0;;-1.6;07:20;3.6;12:00;31;6.1;14.2;06:40;;707.0;24;702.7;04
2023-11-11;5511;PRADOLLANO, PARQUE NACIONAL SIERRA NEVADA;GRANADA;3092;3.9;;0.2;04:50;7.6;13:00;30;5.3;10.8;06:30;;708.6;20;706.2;04
2023-11-12;5511;PRADOLLANO, PARQUE NACIONAL SIERRA NEVADA;GRANADA;3092;5.6;;2.1;02:00;9.0;14:40;32;2.8;11.7;07:50;;710.7;Varias;707.7;Varias
2023-11-13;5511;PRADOLLANO, PARQUE NACIONAL SIERRA NEVADA;GRANADA;3092;7.9;;4.9;01:30;10.9;15:10;20;1.4;6.9;00:30;;712.2;Varias;710.1;Varias
2023-11-14;5511;PRADOLLANO, PARQUE NACIONAL SIERRA NEVADA;GRANADA;3092;7.9;;5.6;23:40;10.2;12:50;20;1.7;5.0;05:10;;712.4;10;711.1;Varias
2023-11-15;5511;PRADOLLANO, PARQUE NACIONAL SIERRA NEVADA;GRANADA;3092;6.6;;4.3;19:40;8.9;13:00;28;1.4;4.2;13:50;;711.7;Varias;710.3;04
2023-11-16;5511;PRADOLLANO, PARQUE NACIONAL SIERRA NEVADA;GRANADA;3092;7.5;;4.3;01:50;10.7;14:40;31;1.7;6.1;14:40;;711.7;10;709.9;04
